priority,junction_name,police_station,window,shift,busiest_dow,violations,capturable_viol,cum_located_%,cum_captured_%,corridor,cells,lat,lon
493,No Junction,Magadi Road,02:00-05:00,E Late-night (00-06),Thursday,61,30.099999999999998,92.8556557687875,29.583875500962943,False,1,12.964453863934423,77.55223047868853
494,No Junction,Whitefield,10:00-13:00,A Morning (06-11),Wednesday,58,30.099999999999998,92.87721854994014,29.595065840836988,False,1,12.985341187931034,77.74590292586207
495,No Junction,Pulikeshinagar(F.Town),10:00-13:00,A Morning (06-11),Saturday,89,30.099999999999998,92.91030626584678,29.606256180711032,False,1,13.00096880224719,77.61204602022471
496,No Junction,Kodigehalli,02:00-05:00,E Late-night (00-06),Tuesday,85,30.099999999999998,92.94190689339807,29.617446520585077,False,1,13.027071994117646,77.57880632
497,No Junction,Byatarayanapura,11:00-14:00,B Midday (11-16),Friday,42,29.4,92.9575213211293,29.62837661999693,False,1,12.955831304761906,77.51842763333333
498,No Junction,Malleshwaram,06:00-09:00,A Morning (06-11),Monday,88,29.4,92.9902372649471,29.639306719408786,False,1,13.002178464772726,77.56921765454545
499,No Junction,R.T. Nagar,06:00-09:00,A Morning (06-11),Tuesday,98,29.4,93.02667092965329,29.65023681882064,False,1,13.023974161224489,77.59281374591836
500,No Junction,HAL Old Airport,11:00-14:00,B Midday (11-16),Tuesday,117,29.4,93.07016826404741,29.661166918232496,False,1,12.938113657469144,77.69778483757315
501,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Tuesday,73,29.4,93.09730762653263,29.67209701764435,False,1,13.007832984931506,77.52649798767123
502,No Junction,Malleshwaram,07:00-10:00,A Morning (06-11),Monday,87,29.4,93.12965179826159,29.683027117056206,False,1,12.996919057471263,77.57042579770115
503,No Junction,Jeevanbheemanagar,10:00-13:00,A Morning (06-11),Sunday,81,29.4,93.15976533745753,29.693957216468057,False,1,12.969878372839506,77.63660761358024
504,No Junction,Electronic City,11:00-14:00,B Midday (11-16),Tuesday,64,28.7,93.18355875114321,29.70462707541773,False,1,12.84082549375,77.6504564203125
505,No Junction,Mahadevapura,09:00-12:00,A Morning (06-11),Monday,75,28.7,93.21144165780609,29.715296934367398,False,1,12.994991520053254,77.69753295246709
506,No Junction,Yelahanka,03:00-06:00,E Late-night (00-06),Wednesday,73,28.0,93.23858102029132,29.725706552854874,False,1,13.099228038356165,77.57705667671233
507,No Junction,Kamakshipalya,11:00-14:00,B Midday (11-16),Friday,47,28.0,93.25605430846674,29.73611617134236,False,1,12.999532946808513,77.48871673404255
508,No Junction,HAL Old Airport,03:00-06:00,E Late-night (00-06),Saturday,71,28.0,93.28245012677428,29.746525789829843,False,1,12.935288952112677,77.69157112957747
509,No Junction,Whitefield,02:00-05:00,E Late-night (00-06),Friday,50,27.299999999999997,93.30103873121621,29.75667516785514,False,1,12.986594374,77.735081272
510,No Junction,Sadashivanagar,09:00-12:00,A Morning (06-11),Friday,99,27.299999999999997,93.33784416801124,29.766824545880432,False,1,13.006801170707073,77.57883017070706
511,No Junction,Sheshadripuram,01:00-04:00,E Late-night (00-06),Monday,91,27.299999999999997,93.37167542809556,29.776973923905732,False,1,12.985406714285716,77.57460135714285
512,No Junction,Rajajinagar,02:00-05:00,E Late-night (00-06),Sunday,59,27.299999999999997,93.39360998133705,29.78712330193103,False,1,13.016135915254235,77.54989512542373
513,No Junction,HAL Old Airport,06:00-09:00,A Morning (06-11),Thursday,56,27.299999999999997,93.414429218312,29.797272679956322,False,1,12.9302809375,77.68586311964285
514,No Junction,R.T. Nagar,09:00-12:00,A Morning (06-11),Thursday,73,27.299999999999997,93.44156858079722,29.80742205798162,False,1,13.001336447945206,77.5952766630137
515,No Junction,Mahadevapura,02:00-05:00,E Late-night (00-06),Sunday,134,27.299999999999997,93.49138604070161,29.81757143600692,False,1,12.996179905896057,77.69360563078726
516,No Junction,Byatarayanapura,11:00-14:00,B Midday (11-16),Thursday,46,27.299999999999997,93.50848755678818,29.827720814032215,False,1,12.95583635,77.5186476673913
517,No Junction,Kodigehalli,09:00-12:00,A Morning (06-11),Thursday,92,27.299999999999997,93.54269058896134,29.83787019205751,False,2,13.058830093512086,77.59294875207003
518,No Junction,Hennuru,10:00-13:00,A Morning (06-11),Sunday,68,27.299999999999997,93.56797109100236,29.848019570082805,False,1,13.060431102941177,77.65208905441176
519,No Junction,Jalahalli,11:00-14:00,B Midday (11-16),Wednesday,56,27.299999999999997,93.58879032797734,29.858168948108105,False,1,13.06865315,77.53008353749999
520,No Junction,Shivajinagar,09:00-12:00,A Morning (06-11),Sunday,51,26.599999999999998,93.6077507045081,29.868058085671212,False,1,12.980976084313724,77.61339618235294
521,No Junction,Shivajinagar,09:00-12:00,A Morning (06-11),Sunday,85,26.599999999999998,93.63935133205939,29.877947223234326,False,1,12.986143727058824,77.60488065058824
522,No Junction,Cubbon Park,05:00-08:00,E Late-night (00-06),Sunday,55,26.599999999999998,93.65979879694552,29.887836360797433,False,1,12.976030047272728,77.59948599454545
523,No Junction,Kodigehalli,10:00-13:00,A Morning (06-11),Monday,45,26.599999999999998,93.67652854094327,29.897725498360543,False,1,13.058039633356442,77.59324359313837
524,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Sunday,48,26.599999999999998,93.69437360120752,29.907614635923657,False,1,12.972770083333332,77.626585375
525,No Junction,Electronic City,04:00-07:00,E Late-night (00-06),Friday,71,26.599999999999998,93.72076941951507,29.917503773486764,False,1,12.895200671830986,77.67582547605635
526,No Junction,Halasur,04:00-07:00,E Late-night (00-06),Tuesday,85,26.599999999999998,93.75237004706635,29.92739291104988,False,1,12.97307878117647,77.62148785294117
527,No Junction,HSR Layout,05:00-08:00,E Late-night (00-06),Tuesday,70,26.599999999999998,93.77839409328506,29.937282048612985,False,1,12.889551824401217,77.63959865696516
528,No Junction,Hennuru,12:00-15:00,B Midday (11-16),Friday,82,26.599999999999998,93.80887940456982,29.947171186176096,False,1,13.045615873170732,77.62718528170731
529,No Junction,Kodigehalli,05:00-08:00,E Late-night (00-06),Monday,77,26.599999999999998,93.8375058554104,29.95706032373921,False,1,13.047454562337665,77.57443958571429
530,No Junction,Chikkabanavara,10:00-13:00,A Morning (06-11),Wednesday,65,25.9,93.86167104118492,29.966689220840127,False,1,13.04890694923077,77.49698398923077
531,No Junction,Adugodi,02:00-05:00,E Late-night (00-06),Thursday,57,25.9,93.88286205024872,29.976318117941048,False,1,12.940348880701755,77.6200762368421
532,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Thursday,41,25.9,93.8981047058911,29.985947015041965,False,1,12.983936874472384,77.6406413213878
533,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,09:00-12:00,A Morning (06-11),Sunday,82,25.9,93.92859001717588,29.995575912142886,False,2,12.987513394437798,77.55951559754786
534,No Junction,Banaswadi,05:00-08:00,E Late-night (00-06),Tuesday,56,25.9,93.94940925415084,30.0052048092438,False,1,12.9800344375,77.6521546857143
535,No Junction,R.T. Nagar,06:00-09:00,A Morning (06-11),Wednesday,96,25.9,93.98509937467935,30.014833706344724,False,1,13.022932121875,77.592644128125
536,No Junction,Shivajinagar,09:00-12:00,A Morning (06-11),Friday,90,25.9,94.01855886267482,30.024462603445638,False,1,12.98538506447914,77.606011422548
537,No Junction,Mahadevapura,00:00-03:00,E Late-night (00-06),Friday,112,25.9,94.06019733662475,30.034091500546563,False,1,12.995572222209564,77.66702184114096
538,No Junction,Malleshwaram,08:00-11:00,A Morning (06-11),Tuesday,71,25.9,94.0865931549323,30.043720397647476,False,1,12.99943966056338,77.57021463521127
539,BTP146 - Domlur Water Tank,Halasur,10:00-13:00,A Morning (06-11),Sunday,80,25.9,94.11633492203939,30.0533492947484,False,1,12.960682348750002,77.6381971775
540,No Junction,Hulimavu,01:00-04:00,E Late-night (00-06),Saturday,72,25.9,94.14310251243577,30.062978191849314,False,1,12.890814551920638,77.63846405645315
541,No Junction,Banaswadi,09:00-12:00,A Morning (06-11),Saturday,69,25.9,94.16875478656564,30.07260708895024,False,1,13.003542315942028,77.66277406666667
542,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Monday,85,25.2,94.20035541411693,30.081975745588966,False,1,12.916319732941178,77.65172675411765
543,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Tuesday,48,25.2,94.21820047438119,30.091344402227705,False,1,12.90803840246828,77.62851686590433
544,No Junction,Kodigehalli,09:00-12:00,A Morning (06-11),Sunday,67,25.2,94.24310920433338,30.100713058866436,False,1,13.07220206567164,77.59225435373133
545,No Junction,Whitefield,03:00-06:00,E Late-night (00-06),Friday,79,25.2,94.27247919935164,30.11008171550517,False,1,12.987361720253164,77.73575427341773
546,No Junction,Kodigehalli,11:00-14:00,B Midday (11-16),Sunday,64,25.2,94.2962726130373,30.119450372143902,False,1,13.0637142453125,77.588282484375
547,No Junction,R.T. Nagar,03:00-06:00,E Late-night (00-06),Wednesday,100,25.2,94.33344982192116,30.128819028782633,False,1,13.021443299,77.592513847
548,No Junction,Kodigehalli,09:00-12:00,A Morning (06-11),Sunday,75,25.2,94.36133272858407,30.138187685421368,False,1,13.072350753333334,77.591055508
549,No Junction,Bellandur,02:00-05:00,E Late-night (00-06),Wednesday,93,25.2,94.39590753284607,30.1475563420601,False,1,12.925484572043011,77.67584701182795
550,No Junction,HSR Layout,09:00-12:00,A Morning (06-11),Saturday,41,24.5,94.41115018848845,30.15666475823665,False,1,12.903556473170733,77.64204813170731
551,No Junction,Whitefield,07:00-10:00,A Morning (06-11),Sunday,69,24.5,94.43680246261832,30.165773174413197,False,1,12.956379508695653,77.73215894202899
552,No Junction,Jnanabharathi,08:00-11:00,A Morning (06-11),Friday,87,24.5,94.46914663434728,30.17488159058974,False,1,12.971698337931034,77.50766505977012
553,No Junction,Pulikeshinagar(F.Town),10:00-13:00,A Morning (06-11),Thursday,58,24.5,94.49070941549992,30.183990006766294,False,1,12.983304489655172,77.61332854827587
554,"BTP094 - Sri Skanda Complex, Mysore Road",Byatarayanapura,03:00-06:00,E Late-night (00-06),Tuesday,97,24.5,94.52677130811728,30.19309842294284,False,2,12.955676945085106,77.54601782651064
555,No Junction,Hennuru,13:00-16:00,B Midday (11-16),Tuesday,46,24.5,94.54387282420385,30.202206839119384,False,1,13.049985813043476,77.63017608913043
556,BTP098 - Nayandahalli Junction,Byatarayanapura,02:00-05:00,E Late-night (00-06),Tuesday,69,24.5,94.56952509833371,30.21131525529593,False,2,12.945199117435898,77.52800882807693
557,No Junction,City Market,06:00-09:00,A Morning (06-11),Thursday,89,24.5,94.60261281424036,30.220423671472478,False,1,12.968783250561795,77.57724581797753
558,"BTP179 - 9th Block, 28th Main, Jayanagar",Jayanagara,02:00-05:00,E Late-night (00-06),Sunday,82,24.5,94.63309812552512,30.229532087649027,False,2,12.916959545345346,77.59528877084085
559,No Junction,Kamakshipalya,03:00-06:00,E Late-night (00-06),Tuesday,88,23.799999999999997,94.66581406934293,30.238380263363386,False,1,12.989148423863638,77.50785846022728
560,No Junction,Mahadevapura,00:00-03:00,E Late-night (00-06),Sunday,46,23.799999999999997,94.68291558542951,30.24722843907775,False,1,12.99699350652174,77.6929212826087
561,No Junction,Sadashivanagar,07:00-10:00,A Morning (06-11),Thursday,37,23.799999999999997,94.69667115271653,30.25607661479211,False,1,12.999370081081082,77.5838374027027
562,No Junction,Halasur,10:00-13:00,A Morning (06-11),Monday,34,23.799999999999997,94.70931140373705,30.26492479050647,False,1,12.971562426470587,77.6299857
563,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,05:00-08:00,E Late-night (00-06),Wednesday,89,23.799999999999997,94.7423991196437,30.27377296622083,False,1,12.980558746067416,77.59368374719101
564,No Junction,Jalahalli,11:00-14:00,B Midday (11-16),Monday,43,23.799999999999997,94.75838531946376,30.28262114193519,False,1,13.045618244186045,77.5484938744186
565,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Sunday,62,23.799999999999997,94.78143518897176,30.291469317649554,False,1,12.993298761290324,77.60894321774194
566,No Junction,Ashok Nagar,11:00-14:00,B Midday (11-16),Sunday,70,23.799999999999997,94.80745923519046,30.300317493363917,False,1,12.971687594252575,77.607330337
567,No Junction,Chikkabanavara,05:00-08:00,E Late-night (00-06),Thursday,53,23.799999999999997,94.8271631558989,30.309165669078276,False,1,13.048737013773586,77.49826111283018
568,No Junction,Jeevanbheemanagar,11:00-14:00,B Midday (11-16),Sunday,60,23.799999999999997,94.84946948122924,30.318013844792635,False,1,12.970248195,77.643761505
569,No Junction,Jalahalli,10:00-13:00,A Morning (06-11),Wednesday,54,23.799999999999997,94.86954517402651,30.326862020507,False,1,13.055071557407407,77.5346040851852
570,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Monday,67,23.799999999999997,94.8944539039787,30.33571019622136,False,1,12.93747041095147,77.70144785021064
571,No Junction,Chikkajala,03:00-06:00,E Late-night (00-06),Wednesday,43,23.799999999999997,94.91044010379876,30.34455837193572,False,1,13.184104827906978,77.68920506976744
572,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,02:00-05:00,E Late-night (00-06),Saturday,44,23.799999999999997,94.92679807570767,30.35340654765008,False,1,12.926986759090909,77.59705250909091
573,No Junction,Kamakshipalya,10:00-13:00,A Morning (06-11),Monday,53,23.799999999999997,94.94650199641612,30.36225472336444,False,1,12.98381686949051,77.52898214049944
574,No Junction,Pulikeshinagar(F.Town),04:00-07:00,E Late-night (00-06),Wednesday,52,23.799999999999997,94.96583414503573,30.371102899078807,False,1,13.006996153846153,77.6215167326923
575,No Junction,Peenya,05:00-08:00,E Late-night (00-06),Tuesday,115,23.099999999999998,95.00858793525218,30.37969083433098,False,1,13.04538797043478,77.50692160695651
576,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Thursday,64,23.099999999999998,95.03238134893785,30.388278769583156,False,1,12.931074821875,77.6948793640625
577,No Junction,K.G. Halli,01:00-04:00,E Late-night (00-06),Sunday,33,23.099999999999998,95.04464982786952,30.39686670483533,False,1,13.03378319090909,77.62440460606061
578,No Junction,Jeevanbheemanagar,05:00-08:00,E Late-night (00-06),Saturday,59,23.099999999999998,95.06658438111101,30.405454640087505,False,1,12.978224725423727,77.64188730847458
579,No Junction,Chikkajala,12:00-15:00,B Midday (11-16),Wednesday,91,23.099999999999998,95.10041564119533,30.41404257533968,False,1,13.144147030769233,77.6178373021978
580,No Junction,R.T. Nagar,03:00-06:00,E Late-night (00-06),Wednesday,46,23.099999999999998,95.1175171572819,30.42263051059185,False,1,12.99964425,77.59668109565217
581,No Junction,Halasur,04:00-07:00,E Late-night (00-06),Tuesday,57,23.099999999999998,95.1387081663457,30.43121844584403,False,1,12.973689521052632,77.61335364385964
582,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,09:00-12:00,A Morning (06-11),Wednesday,64,23.099999999999998,95.16250158003137,30.439806381096208,False,2,12.904872393333335,77.58566792078432
583,No Junction,Mahadevapura,06:00-09:00,A Morning (06-11),Sunday,63,23.099999999999998,95.18592322162822,30.44839431634838,False,1,12.994653787396148,77.69876177326897
584,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Thursday,55,23.099999999999998,95.20637068651435,30.456982251600557,False,1,12.964792907272727,77.71706576909091
585,No Junction,Adugodi,10:00-13:00,A Morning (06-11),Saturday,94,23.099999999999998,95.24131726286518,30.46557018685273,False,1,12.925449125531914,77.63370980425532
586,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Friday,68,22.4,95.26659776490621,30.473897881642714,False,1,12.921435910294118,77.66551378382353
587,No Junction,Banaswadi,02:00-05:00,E Late-night (00-06),Saturday,32,22.4,95.27849447174904,30.482225576432697,False,1,13.01296716875,77.62658914375
588,No Junction,Kamakshipalya,11:00-14:00,B Midday (11-16),Friday,59,22.4,95.30042902499052,30.49055327122268,False,1,12.989969853606755,77.5028052077966
589,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Friday,47,22.4,95.31790231316593,30.498880966012663,False,1,13.00259859787234,77.52593137659574
590,No Junction,Chikkabanavara,01:00-04:00,E Late-night (00-06),Tuesday,54,22.4,95.33797800596322,30.507208660802647,False,1,13.05011721851852,77.49444132222223
591,No Junction,Cubbon Park,10:00-13:00,A Morning (06-11),Sunday,62,22.4,95.36102787547122,30.51553635559263,False,1,12.97513705967742,77.60394217741936
592,"BTP168 - MSR Building, JC Road",Halasuru Gate,06:00-09:00,A Morning (06-11),Thursday,96,22.4,95.39671799599974,30.523864050382617,False,2,12.961224494246636,77.58390300325661
593,No Junction,Malleshwaram,05:00-08:00,E Late-night (00-06),Sunday,46,22.4,95.4138195120863,30.5321917451726,False,1,13.008160619565215,77.56920072826087
594,No Junction,HSR Layout,09:00-12:00,A Morning (06-11),Tuesday,60,22.4,95.43612583741663,30.540519439962583,False,1,12.912007125,77.651647225
595,No Junction,Jeevanbheemanagar,11:00-14:00,B Midday (11-16),Monday,79,22.4,95.46549583243488,30.54884713475257,False,1,12.969071069155904,77.64787398730961
596,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Saturday,66,21.7,95.49003279029824,30.556914589080364,False,1,12.968414416666668,77.65035245757576
597,"BTP114 - KR Road Junction, Near JSS",Banashankari,10:00-13:00,A Morning (06-11),Monday,35,21.7,95.50304481340758,30.56498204340816,False,1,12.92458802383487,77.57542290921494
598,No Junction,Cubbon Park,11:00-14:00,B Midday (11-16),Monday,40,21.7,95.51791569696113,30.57304949773596,False,1,12.974475865,77.60635237
599,No Junction,Mahadevapura,00:00-03:00,E Late-night (00-06),Saturday,31,21.7,95.52944063171513,30.58111695206376,False,1,12.998265474193548,77.69312025161291
600,No Junction,Jeevanbheemanagar,09:00-12:00,A Morning (06-11),Tuesday,53,21.7,95.54914455242358,30.589184406391556,False,1,12.966893052830187,77.65805981698114
601,No Junction,Adugodi,02:00-05:00,E Late-night (00-06),Saturday,125,21.7,95.59561606352841,30.597251860719354,False,1,12.9363258672,77.6171631304
602,No Junction,Whitefield,03:00-06:00,E Late-night (00-06),Wednesday,74,21.7,95.62312719810248,30.605319315047154,False,1,12.986293258108107,77.73363691081082
603,No Junction,Kengeri,10:00-13:00,A Morning (06-11),Sunday,31,21.7,95.63465213285647,30.61338676937495,False,1,12.909757741935485,77.51337037741936
604,No Junction,Kamakshipalya,10:00-13:00,A Morning (06-11),Monday,36,21.7,95.64803592805467,30.62145422370275,False,1,12.989146241972517,77.50017456638231
605,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Sunday,56,21.7,95.66885516502963,30.629521678030546,False,1,12.994840035714288,77.61500076785714
606,"BTP102 - BMTC Junction, KH Road",Wilson Garden,08:00-11:00,A Morning (06-11),Saturday,54,21.7,95.68893085782692,30.637589132358343,False,1,12.955046935185184,77.5925767425926
607,No Junction,Yeshwanthpura,10:00-13:00,A Morning (06-11),Saturday,72,21.7,95.71569844822329,30.645656586686144,False,1,13.026950761111111,77.543817925
608,No Junction,Mahadevapura,09:00-12:00,A Morning (06-11),Sunday,42,21.7,95.73131287595452,30.65372404101394,False,1,13.004063729232454,77.75697464137912
609,No Junction,Vijayanagara,04:00-07:00,E Late-night (00-06),Friday,74,21.7,95.75882401052858,30.66179149534174,False,1,12.969803344594595,77.54593351891893
610,No Junction,Mahadevapura,07:00-10:00,A Morning (06-11),Monday,46,21.7,95.77592552661517,30.66985894966954,False,1,13.002463403104333,77.75719447677777
611,No Junction,Malleshwaram,06:00-09:00,A Morning (06-11),Wednesday,43,21.699999999999996,95.79191172643523,30.677926403997336,False,1,13.003811018604653,77.56918409534883
612,No Junction,K.S. Layout,11:00-14:00,B Midday (11-16),Wednesday,58,21.699999999999996,95.81347450758787,30.685993858325133,False,1,12.905831393533148,77.54252665340516
613,No Junction,Peenya,02:00-05:00,E Late-night (00-06),Monday,74,21.0,95.84098564216193,30.69380107219074,False,1,13.040109412612612,77.51817189099098
614,No Junction,Pulikeshinagar(F.Town),11:00-14:00,B Midday (11-16),Wednesday,38,21.0,95.85511298153779,30.701608286056352,False,1,13.000655668421052,77.61478071052632
615,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Sunday,41,21.0,95.87035563718018,30.709415499921967,False,1,12.959876958536586,77.64768770731706
616,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Tuesday,37,21.0,95.88411120446722,30.717222713787578,False,1,12.993334464864864,77.60994453783783
617,No Junction,R.T. Nagar,02:00-05:00,E Late-night (00-06),Wednesday,45,21.0,95.90084094846495,30.725029927653193,False,1,13.018726573333334,77.59219984222221
618,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Tuesday,53,21.0,95.9205448691734,30.732837141518804,False,1,12.93686320407518,77.70296078775085
619,No Junction,Electronic City,03:00-06:00,E Late-night (00-06),Saturday,35,21.0,95.93355689228275,30.74064435538442,False,1,12.839343965714288,77.67781172285714
620,No Junction,Bellandur,03:00-06:00,E Late-night (00-06),Wednesday,40,21.0,95.9484277758363,30.748451569250022,False,1,12.921409431778818,77.66718470146049
621,No Junction,K.G. Halli,03:00-06:00,E Late-night (00-06),Saturday,46,21.0,95.96552929192288,30.756258783115637,False,1,13.034779558695652,77.62327077826087
622,No Junction,Mahadevapura,03:00-06:00,E Late-night (00-06),Friday,73,21.0,95.99266865440809,30.764065996981248,False,1,12.972565604109588,77.71128526712329
623,No Junction,Kodigehalli,00:00-03:00,E Late-night (00-06),Wednesday,65,21.0,96.01683384018261,30.771873210846863,False,1,13.051070536923078,77.59352874461538
624,No Junction,R.T. Nagar,11:00-14:00,B Midday (11-16),Wednesday,55,20.999999999999996,96.03728130506875,30.779680424712474,False,1,13.020474125454546,77.59263391272727
625,No Junction,HAL Old Airport,04:00-07:00,E Late-night (00-06),Wednesday,56,20.3,96.0581005420437,30.787227398115903,False,1,12.925934735714284,77.69482707678571
626,No Junction,Sheshadripuram,08:00-11:00,A Morning (06-11),Wednesday,65,20.299999999999997,96.08226572781821,30.794774371519324,False,1,12.98908808,77.57438601076923
627,"BTP089 - Police Quarters, Sultan Road",Chamarajpet,01:00-04:00,E Late-night (00-06),Sunday,44,20.299999999999997,96.09862369972711,30.80232134492275,False,1,12.960680684090908,77.56202371590909
628,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Thursday,39,20.299999999999997,96.11312281119183,30.809868318326178,False,1,12.93140698974359,77.69305943076924
629,No Junction,Jnanabharathi,01:00-04:00,E Late-night (00-06),Wednesday,58,20.299999999999997,96.13468559234447,30.817415291729606,False,1,12.974107381034482,77.50913078103449
630,BTP203 - RRMR Junction,Halasuru Gate,04:00-07:00,E Late-night (00-06),Sunday,79,20.299999999999997,96.16405558736272,30.824962265133028,False,2,12.967682320474967,77.59321797920411
631,No Junction,Banaswadi,01:00-04:00,E Late-night (00-06),Sunday,36,20.299999999999997,96.17743938256092,30.832509238536453,False,1,12.99962439068572,77.67444293306019
632,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Tuesday,61,20.299999999999997,96.20011747998008,30.84005621193988,False,2,12.987109458225806,77.6195511005914
633,No Junction,Halasur,08:00-11:00,A Morning (06-11),Sunday,39,20.299999999999997,96.21461659144478,30.84760318534331,False,1,12.981057343589743,77.62860065384616
634,No Junction,R.T. Nagar,01:00-04:00,E Late-night (00-06),Wednesday,80,20.299999999999997,96.24435835855188,30.85515015874673,False,1,13.02433506125,77.59376491625
635,No Junction,Chikkajala,01:00-04:00,E Late-night (00-06),Monday,62,20.299999999999997,96.26740822805986,30.862697132150156,False,1,13.19205387064516,77.64725394596775
636,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Thursday,48,20.299999999999997,96.28525328832413,30.870244105553585,False,1,12.992872687499998,77.61203892291667
637,No Junction,HAL Old Airport,03:00-06:00,E Late-night (00-06),Tuesday,57,19.599999999999998,96.30644429738793,30.87753083849482,False,1,12.96745935263158,77.71578341754386
638,No Junction,Ashok Nagar,15:00-18:00,B Midday (11-16),Sunday,107,19.599999999999998,96.34622391089367,30.884817571436063,False,1,12.971406580373833,77.60637468411214
639,No Junction,Kamakshipalya,11:00-14:00,B Midday (11-16),Friday,33,19.599999999999998,96.35849238982534,30.892104304377305,False,1,12.985372484848485,77.48017356666666
640,No Junction,Malleshwaram,04:00-07:00,E Late-night (00-06),Friday,64,19.599999999999998,96.38228580351101,30.89939103731854,False,1,12.9965241875,77.56312376875
641,No Junction,Ashok Nagar,15:00-18:00,B Midday (11-16),Sunday,37,19.599999999999998,96.39604137079805,30.906677770259783,False,1,12.971105737837837,77.60530232972974
642,No Junction,High ground,03:00-06:00,E Late-night (00-06),Thursday,66,19.599999999999998,96.4205783286614,30.913964503201026,False,1,12.991839075757577,77.59435866363637
643,No Junction,Bellandur,11:00-14:00,B Midday (11-16),Thursday,44,19.599999999999998,96.4369363005703,30.92125123614226,False,1,12.901531675,77.66047246136363
644,No Junction,Malleshwaram,06:00-09:00,A Morning (06-11),Monday,53,19.599999999999998,96.45664022127875,30.928537969083504,False,1,12.99842479056604,77.57035087924528
645,No Junction,Rajajinagar,09:00-12:00,A Morning (06-11),Wednesday,65,19.599999999999998,96.48080540705325,30.935824702024746,False,1,13.019949827692306,77.5318829123077
646,No Junction,Hennuru,11:00-14:00,B Midday (11-16),Sunday,37,19.599999999999998,96.49456097434029,30.94311143496598,False,1,13.083460627027028,77.63825236216216
647,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Friday,65,19.599999999999998,96.5187261601148,30.950398167907224,False,1,12.97823007554941,77.64066686311067
648,No Junction,Ashok Nagar,10:00-13:00,A Morning (06-11),Sunday,59,19.599999999999998,96.54066071335629,30.957684900848463,False,1,12.973230666101696,77.60925959661017
649,No Junction,Bellandur,04:00-07:00,E Late-night (00-06),Wednesday,58,19.599999999999998,96.56222349450893,30.964971633789702,False,1,12.928257163793104,77.69477299310346
650,BTP122 - Siddapura Junction,Wilson Garden,08:00-11:00,A Morning (06-11),Monday,71,19.599999999999998,96.58861931281648,30.97225836673094,False,1,12.947160726760565,77.59081723943662
651,No Junction,Yeshwanthpura,00:00-03:00,E Late-night (00-06),Tuesday,38,19.599999999999998,96.60274665219234,30.97954509967218,False,1,13.018786434210526,77.55343569473685
652,No Junction,Bellandur,07:00-10:00,A Morning (06-11),Wednesday,75,19.599999999999998,96.63062955885525,30.986831832613422,False,1,12.90660759595796,77.69736596160465
653,No Junction,Kamakshipalya,11:00-14:00,B Midday (11-16),Saturday,68,19.599999999999998,96.65591006089626,30.99411856555466,False,1,12.990219385294116,77.50379893382353
654,No Junction,Electronic City,09:00-12:00,A Morning (06-11),Saturday,30,19.599999999999998,96.66706322356143,31.0014052984959,False,1,12.85432268,77.66211305
655,No Junction,Adugodi,04:00-07:00,E Late-night (00-06),Monday,56,19.599999999999998,96.68788246053639,31.00869203143714,False,1,12.942257439285711,77.622605225
656,No Junction,Malleshwaram,09:00-12:00,A Morning (06-11),Sunday,52,18.900000000000002,96.707214609156,31.015718523916192,False,1,13.010742036538462,77.55430016153846
657,No Junction,Pulikeshinagar(F.Town),10:00-13:00,A Morning (06-11),Saturday,47,18.900000000000002,96.72468789733142,31.022745016395238,False,1,12.988969336170213,77.60892723829788
658,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Saturday,42,18.900000000000002,96.74030232506264,31.029771508874287,False,1,12.97207816904762,77.62565327142858
659,No Junction,HSR Layout,02:00-05:00,E Late-night (00-06),Sunday,74,18.9,96.76781345963671,31.036798001353333,False,1,12.916285106756757,77.63813836891892
660,No Junction,Whitefield,10:00-13:00,A Morning (06-11),Wednesday,89,18.9,96.80090117554334,31.043824493832382,False,1,12.942190274157303,77.7472037494382
