zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
226_193,40,13.005378225000001,77.56818957,No Junction,Malleshwaram,"4th Main Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
226_194,737,13.005523827272727,77.56891973989146,No Junction,Malleshwaram,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
226_195,228,13.005434841666666,77.57021829473683,No Junction,Malleshwaram,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
226_196,320,13.0055189109375,77.5712101875,No Junction,Malleshwaram,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Mall / Shopping,mall
226_212,57,13.005030103508771,77.59386809122807,No Junction,R.T. Nagar,"VP Deenadayalu Naidu Road, Rajappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Residential,nagar
226_278,680,13.005388284529985,77.68523384827888,No Junction,K.R. Pura,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Residential,layout
226_279,185,13.005760802702703,77.68595155135135,No Junction,K.R. Pura,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Residential,layout
227_163,42,13.006765392857144,77.52647246190476,No Junction,Rajajinagar,"Laggere Main Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Commercial street,main road
227_164,53,13.006604843396227,77.52700516981132,No Junction,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Residential,colony
227_179,190,13.006598681485636,77.54855971637897,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",Residential,layout
227_196,830,13.00655221253012,77.57118694554217,No Junction,Malleshwaram,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Mall / Shopping,mall
227_201,99,13.006801170707071,77.57883017070706,No Junction,Sadashivanagar,"3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Commercial street,main road
227_211,35,13.006632905714286,77.59274097142857,No Junction,R.T. Nagar,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Commercial street,main road
227_212,34,13.006146188235293,77.59324688235293,No Junction,R.T. Nagar,"JC Nagar Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Commercial street,main road
227_232,52,13.006996153846153,77.6215167326923,No Junction,Pulikeshinagar(F.Town),"Lingarajapuram Flyover, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",Residential,layout
227_279,316,13.006117770253166,77.68654765443038,No Junction,K.R. Pura,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Residential,layout
227_280,101,13.006706567326733,77.68763141881188,No Junction,K.R. Pura,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",Mixed / Other,
227_330,40,13.006786155,77.7572592275,No Junction,Mahadevapura,"3rd Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",Commercial street,main road
228_163,73,13.007832984931506,77.52649798767123,No Junction,Rajajinagar,"Laggere Main Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Mall / Shopping,mall
228_164,112,13.007761536607143,77.52690813839286,No Junction,Rajajinagar,"Laggere Service Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Residential,layout
228_175,157,13.008430699363057,77.5429501089172,No Junction,Rajajinagar,"15th Cross Road, Sumukha, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",Commercial street,cross
228_179,791,13.008041912515804,77.5485129460177,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
228_183,136,13.008372944852942,77.55433538161765,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
228_184,1420,13.00826350415493,77.55472408112676,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
228_185,275,13.008013496363636,77.55637212836363,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,"GP Rajarathnam Road, Block A, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
228_194,46,13.008160619565217,77.56920072826087,No Junction,Malleshwaram,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
228_195,392,13.00848256989796,77.57051900535714,No Junction,Malleshwaram,"18th Cross Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
228_196,1107,13.007786104426378,77.5711502509485,No Junction,Malleshwaram,"Sri Venkataranga Ayangar Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
228_202,37,13.007858148648648,77.5797051108108,No Junction,Sadashivanagar,"13th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Entertainment,palace
228_226,33,13.007929654545453,77.61291887272728,No Junction,K.G. Halli,"Tannery Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",Residential,colony
228_283,60,13.008033749333332,77.69240570366667,No Junction,K.R. Pura,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Residential,layout
228_284,390,13.008241914102564,77.69371756051282,No Junction,K.R. Pura,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Mixed / Other,
228_285,1605,13.00821818222169,77.69492224095595,No Junction,K.R. Pura,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Mixed / Other,
228_286,1329,13.00819718081264,77.69575761211438,No Junction,K.R. Pura,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Mixed / Other,
228_287,34,13.007734176470588,77.69720485882353,No Junction,K.R. Pura,"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Commercial street,main road
229_163,71,13.009026873239437,77.52653255352114,No Junction,Rajajinagar,"50 Feet Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Mall / Shopping,mall
229_164,55,13.008977961818182,77.5270872690909,No Junction,Rajajinagar,"Laggere Service Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Mall / Shopping,mall
229_175,51,13.008897756862744,77.54314702941176,No Junction,Rajajinagar,"8th Main Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",Commercial street,main road
229_179,35,13.00882404,77.54861526857144,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
229_180,79,13.009288925316458,77.54920050379748,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,layout
229_183,471,13.009035794479828,77.55431193566879,No Junction,Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
229_184,965,13.00886433253886,77.55499791968913,No Junction,Malleshwaram,"Pipeline Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
229_185,84,13.009115213095239,77.55588489166666,No Junction,Malleshwaram,"Pipeline Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
229_195,55,13.008660425454545,77.57017315818182,No Junction,Malleshwaram,"18th Cross Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
229_196,33,13.009024712121212,77.57117618787879,No Junction,Malleshwaram,"Sankey Road, Gokak Chaluvali Smaranartha Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
229_284,98,13.009314096938775,77.6931201122449,No Junction,K.R. Pura,"New Police Station Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Residential,layout
229_286,239,13.00891571799163,77.69641430543932,No Junction,K.R. Pura,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Mixed / Other,
229_287,101,13.009616859405941,77.69704098316832,No Junction,K.R. Pura,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Residential,layout
229_331,35,13.008956082857143,77.75880318857142,No Junction,Mahadevapura,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",Commercial street,main road
230_149,43,13.010608479069766,77.50656978604651,No Junction,Peenya,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Commercial street,main road
230_180,293,13.010422158020477,77.54987979419796,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Residential,layout
230_181,259,13.01102517953668,77.55060810965252,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Residential,layout
230_183,52,13.010742036538462,77.55430016153846,No Junction,Malleshwaram,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
230_184,862,13.010897776566125,77.55457350174014,No Junction,Malleshwaram,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
230_205,45,13.01096859111111,77.58365989333333,BTP030 - Mekhri Circle,Sadashivanagar,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Commercial street,circle
230_287,298,13.010436575067114,77.69759072167786,No Junction,K.R. Pura,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Residential,layout
231_181,294,13.011541150680273,77.55127483401361,No Junction,Malleshwaram,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
231_182,1281,13.011993108899299,77.55237483185012,No Junction,Malleshwaram,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
231_183,1009,13.012301875421208,77.55388459365709,No Junction,Malleshwaram,"Da Ra Bendre Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
231_184,1060,13.011822209528301,77.5545368826415,No Junction,Malleshwaram,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
231_194,30,13.011792593333332,77.569041,No Junction,Malleshwaram,"Siddavanahalli Krishna Sharma Road, Sri Maramma Temple Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",Education,institute
232_183,152,13.013049653947368,77.55395209144736,No Junction,Malleshwaram,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
232_184,469,13.01283831599147,77.55454954392324,No Junction,Malleshwaram,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
232_236,32,13.01296716875,77.62658914375,No Junction,Banaswadi,"Sri Vinayaka Temple Main Road, Sait Palya, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",Religious,temple
233_138,30,13.014147966666666,77.49155254666667,No Junction,Kamakshipalya,"Thigalarapalya Main Road, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Commercial street,main road
233_166,31,13.014912229032257,77.53025871935485,No Junction,Rajajinagar,"3rd Cross Road, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Commercial street,cross
233_184,78,13.01515492051282,77.55508558589744,No Junction,Malleshwaram,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
234_167,86,13.016281206976743,77.53111738953488,No Junction,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Block 3, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
234_180,59,13.016135915254237,77.54989512542373,No Junction,Rajajinagar,"1st Main Road, Lumos, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Commercial street,main road
234_184,97,13.015416611042282,77.55518164943891,No Junction,Malleshwaram,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
235_167,196,13.017299611224491,77.5315195755102,No Junction,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Block 3, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
235_210,38,13.016956894736841,77.59113087894737,No Junction,R.T. Nagar,"Taralabalu Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Residential,layout
236_167,252,13.018564694444445,77.53178979444444,No Junction,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
236_183,38,13.018786434210526,77.55343569473685,No Junction,Yeshwanthpura,"Chord Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
236_185,31,13.01924059032258,77.55705153225806,No Junction,Yeshwanthpura,"Subedar Chatram Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Commercial street,circle
236_186,224,13.018757557936253,77.55786545025542,No Junction,Yeshwanthpura,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
236_187,59,13.018334886440678,77.55880298983051,No Junction,Yeshwanthpura,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Mall / Shopping,mall
236_211,45,13.018726573333334,77.59219984222221,No Junction,R.T. Nagar,"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
237_167,65,13.019949827692306,77.5318829123077,No Junction,Rajajinagar,"1st C Main Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Commercial street,main road
237_172,32,13.019814971875,77.53844542499999,No Junction,Rajajinagar,"Kanteerava Studio Road, Parimala Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
237_185,32,13.01965658125,77.556321184375,No Junction,Yeshwanthpura,"Subedar Chatram Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Commercial street,circle
237_211,55,13.020474125454546,77.59263391272727,No Junction,R.T. Nagar,"RT Nagar Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
238_165,32,13.02110255625,77.528462209375,No Junction,Yeshwanthpura,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)",Commercial street,circle
238_168,56,13.021825605357142,77.53271711071429,No Junction,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
238_211,100,13.021443299,77.592513847,No Junction,R.T. Nagar,"RT Nagar Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
238_245,30,13.021541816666666,77.63921915,No Junction,Banaswadi,"4th Cross Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,cross
239_168,66,13.022535531818182,77.53280197878787,No Junction,Yeshwanthpura,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Residential,layout
239_205,64,13.02295694375,77.584648778125,No Junction,Kodigehalli,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
239_206,71,13.02324344084507,77.58488679999999,No Junction,R.T. Nagar,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
239_211,96,13.022932121875,77.592644128125,No Junction,R.T. Nagar,"RT Nagar Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
239_244,133,13.02246572556391,77.63804267819549,No Junction,Banaswadi,"CMR Road, Jahnavi Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",Residential,layout
239_245,32,13.0224518375,77.63964145,No Junction,Banaswadi,"5th Main Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,main road
240_206,200,13.023820692500001,77.5849899345,No Junction,R.T. Nagar,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Residential,layout
240_211,98,13.023974161224489,77.59281374591836,No Junction,R.T. Nagar,"RT Nagar Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
240_212,80,13.02433506125,77.59376491625,No Junction,R.T. Nagar,"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Commercial street,main road
241_206,77,13.025320505194806,77.58535788181818,No Junction,R.T. Nagar,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Residential,layout
242_175,118,13.02722545,77.54299851271186,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, RNS Shanthi Nivas, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
242_176,72,13.026950761111111,77.543817925,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Commercial street,circle
242_200,98,13.027260540816327,77.57728334591837,No Junction,Sadashivanagar,"80 Feet Road, Poojari Layout, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
242_201,85,13.027071994117646,77.57880632,No Junction,Kodigehalli,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
242_202,137,13.026932934537099,77.57966024180996,No Junction,Kodigehalli,"80 Feet Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Residential,nagar
242_206,50,13.026838013999999,77.585789394,No Junction,R.T. Nagar,"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Residential,layout
242_304,40,13.026426610000001,77.7207032625,No Junction,K.R. Pura,"MBT Road, Kodandaram, Medahalli, Bengaluru, Karnataka. Pin-560049 (India)",Mixed / Other,
243_175,185,13.027768345405406,77.54231084486487,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Cardinal One, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
243_189,33,13.02837388881984,77.56187318301374,No Junction,Yeshwanthpura,"MS Ramaiah Road, Shriniket Apartment, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",Religious,math
243_196,90,13.028304627777779,77.57186630666666,No Junction,Sadashivanagar,"80 Feet Road, KGE Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
243_197,357,13.02809684397759,77.57312510336135,No Junction,Sadashivanagar,"80 Feet Road, KGE Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
243_198,172,13.027819980813954,77.57435342965117,No Junction,Sadashivanagar,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Residential,nagar
243_199,106,13.027609694339624,77.57554625943396,No Junction,Sadashivanagar,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Residential,nagar
243_206,137,13.027739370072993,77.58602259270073,No Junction,R.T. Nagar,"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",Commercial street,cross
244_172,78,13.029620087179486,77.53859558589744,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
244_173,158,13.028943921902325,77.53984433914978,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
244_195,135,13.029050242222223,77.57080843185184,No Junction,Sadashivanagar,"Padmasri CK Venkata Ramaiah Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Hospital,hospital
245_170,240,13.030912879928433,77.53582256809769,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
245_171,267,13.030420570786516,77.53683516254682,No Junction,Yeshwanthpura,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Mixed / Other,
246_187,39,13.032362823076923,77.55889122820513,No Junction,Yeshwanthpura,"MS Ramaiah Road, Mattikere Layout, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",Religious,math
247_186,115,13.033484243478261,77.55812947565218,No Junction,Yeshwanthpura,"MS Ramaiah Road, Mattikere Layout, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",Religious,math
247_208,138,13.033615016666667,77.58852248913043,No Junction,Hebbala,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Residential,nagar
247_234,33,13.03378319090909,77.62440460606061,No Junction,K.G. Halli,"5th Cross Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,cross
247_236,33,13.032932509090909,77.62721892727272,No Junction,K.G. Halli,"8th Main Road, CMR Garden, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,main road
248_185,33,13.034519748484849,77.55689022424242,No Junction,Yeshwanthpura,"JP Park Link Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",Religious,math
248_186,97,13.03462080871743,77.55743495136666,No Junction,Yeshwanthpura,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",Religious,math
248_208,625,13.034911956078906,77.58880409390304,No Junction,Hebbala,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Residential,nagar
248_209,1806,13.035329013565892,77.58905791184938,No Junction,Hebbala,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Residential,nagar
248_233,46,13.034779558695652,77.62327077826087,No Junction,K.G. Halli,"9th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,main road
248_234,186,13.03458018548387,77.62438991236559,No Junction,K.G. Halli,"5th Cross Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,cross
248_235,48,13.035196497916667,77.62503456458333,No Junction,K.G. Halli,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,cross
249_198,48,13.03592234375,77.57498997500001,No Junction,Kodigehalli,"Dr Rajgopal Road, Infantry Towers, Naidu Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
249_208,39,13.035833735897436,77.58870991794872,No Junction,Kodigehalli,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Residential,nagar
249_209,636,13.03591926555099,77.58927410116353,No Junction,Hebbala,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Residential,nagar
249_233,33,13.036203842424243,77.62323205454545,No Junction,K.G. Halli,"Nagawara Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,main road
249_235,75,13.036149203999999,77.62540474666667,No Junction,K.G. Halli,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Commercial street,cross
249_315,32,13.035989003125,77.73631535625,No Junction,K.R. Pura,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",Mixed / Other,
250_198,83,13.0371187313253,77.57461281566265,No Junction,Kodigehalli,"3rd Main Road, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Commercial street,main road
250_209,53,13.037618311320754,77.58953076226415,No Junction,Hebbala,"4th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Commercial street,main road
251_209,44,13.038976111363636,77.58948850227273,No Junction,Hebbala,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Education,campus
252_157,74,13.040109412612612,77.51817189099098,No Junction,Peenya,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Commercial street,cross
252_158,187,13.040098751158645,77.51873251586453,No Junction,Peenya,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Commercial street,cross
252_209,111,13.040164628828828,77.58971192072073,No Junction,Hebbala,"Hebbal Flyover, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Mixed / Other,
